@RELATION DepthMaps 
@ATTRIBUTE dynamic_shape_context0 numeric
@ATTRIBUTE dynamic_shape_context1 numeric
@ATTRIBUTE dynamic_shape_context2 numeric
@ATTRIBUTE dynamic_shape_context3 numeric
@ATTRIBUTE dynamic_shape_context4 numeric
@ATTRIBUTE dynamic_shape_context5 numeric
@ATTRIBUTE dynamic_shape_context6 numeric
@ATTRIBUTE dynamic_shape_context7 numeric
@ATTRIBUTE dynamic_shape_context8 numeric
@ATTRIBUTE dynamic_shape_context9 numeric
@ATTRIBUTE dynamic_shape_context10 numeric
@ATTRIBUTE dynamic_shape_context11 numeric
@ATTRIBUTE dynamic_shape_context12 numeric
@ATTRIBUTE dynamic_shape_context13 numeric
@ATTRIBUTE dynamic_shape_context14 numeric
@ATTRIBUTE dynamic_shape_context15 numeric
@ATTRIBUTE dynamic_shape_context16 numeric
@ATTRIBUTE dynamic_shape_context17 numeric
@ATTRIBUTE dynamic_shape_context18 numeric
@ATTRIBUTE dynamic_shape_context19 numeric
@ATTRIBUTE dynamic_shape_context20 numeric
@ATTRIBUTE dynamic_shape_context21 numeric
@ATTRIBUTE dynamic_shape_context22 numeric
@ATTRIBUTE dynamic_shape_context23 numeric
@ATTRIBUTE dynamic_shape_context24 numeric
@ATTRIBUTE dynamic_shape_context25 numeric
@ATTRIBUTE dynamic_shape_context26 numeric
@ATTRIBUTE dynamic_shape_context27 numeric
@ATTRIBUTE dynamic_shape_context28 numeric
@ATTRIBUTE dynamic_shape_context29 numeric
@ATTRIBUTE dynamic_shape_context30 numeric
@ATTRIBUTE dynamic_shape_context31 numeric
@ATTRIBUTE dynamic_shape_context32 numeric
@ATTRIBUTE dynamic_shape_context33 numeric
@ATTRIBUTE dynamic_shape_context34 numeric
@ATTRIBUTE dynamic_shape_context35 numeric
@ATTRIBUTE dynamic_shape_context36 numeric
@ATTRIBUTE dynamic_shape_context37 numeric
@ATTRIBUTE dynamic_shape_context38 numeric
@ATTRIBUTE dynamic_shape_context39 numeric
@ATTRIBUTE dynamic_shape_context40 numeric
@ATTRIBUTE dynamic_shape_context41 numeric
@ATTRIBUTE dynamic_shape_context42 numeric
@ATTRIBUTE dynamic_shape_context43 numeric
@ATTRIBUTE dynamic_shape_context44 numeric
@ATTRIBUTE dynamic_shape_context45 numeric
@ATTRIBUTE dynamic_shape_context46 numeric
@ATTRIBUTE dynamic_shape_context47 numeric
@ATTRIBUTE dynamic_shape_context48 numeric
@ATTRIBUTE dynamic_shape_context49 numeric
@ATTRIBUTE class { A B C D E F G H I J K L M N O P Q R S T U V  } 

 @DATA 
-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,-0.135467,G
-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,-0.141507,G
-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,-0.131431,G
-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,-0.129187,G
-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,-0.111092,G
-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,-0.143555,G
-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,-0.121838,G
-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,-0.120896,G
-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,-0.141078,H
-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,-0.141813,H
-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,-0.127775,H
-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,-0.138382,H
-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,-0.136093,H
-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,-0.135312,H
-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,-0.139955,H
-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,-0.127368,H
-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,-0.136075,H
-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,-0.137335,H
-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,-0.139357,H
-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,-0.124987,H
-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,-0.133444,H
-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,-0.138656,H
-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,-0.136229,H
-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,-0.136866,H
-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,-0.139551,H
-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,-0.136049,H
-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,-0.129096,H
-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,-0.128520,H
-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,-0.120241,H
-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,-0.139503,H
-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,-0.128693,H
-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,-0.134924,H
-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,-0.143142,H
-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,-0.126280,H
-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,-0.136532,H
-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,-0.137030,H
-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,-0.131362,H
-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,-0.134197,H
-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,-0.130948,I
-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,-0.138075,I
-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,-0.137222,I
-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,-0.140231,I
